day	macro	dimension	value
2018-04-21	tweets	female_tweets	5291
2018-04-21	tweets	kurdish_tweets	743
2018-04-21	tweets	kurdish_male_tweets	148
2018-04-21	tweets	kurdish_female_tweets	26
2018-04-21	tweets	youth_focused_tweets	143
2018-04-21	users	male_users	3589
2018-04-21	users	female_users	874
2018-04-21	users	influencers_7k_20k	160
2018-04-21	users	influencers_20k_35k	47
2018-04-21	users	influencers_35k_and_above	74
2018-04-21	users	kurdish_users	159
2018-04-21	users	kurdish_male_users	69
2018-04-21	users	kurdish_female_users	13
2018-04-21	users	arab_users	6691
2018-04-21	users	arab_male_users	2760
2018-04-21	users	arab_female_users	628
2018-04-22	tweets	male_tweets	18457
2018-04-22	tweets	female_tweets	5428
2018-04-22	tweets	kurdish_tweets	805
2018-04-22	tweets	kurdish_male_tweets	166
2018-04-22	tweets	kurdish_female_tweets	27
2018-04-22	tweets	youth_focused_tweets	127
2018-04-22	users	male_users	3503
2018-04-22	users	female_users	820
2018-04-22	users	influencers_7k_20k	165
2018-04-22	users	influencers_20k_35k	47
2018-04-22	users	influencers_35k_and_above	76
2018-04-22	users	kurdish_users	163
2018-04-22	users	kurdish_male_users	66
2018-04-22	users	kurdish_female_users	10
2018-04-22	users	arab_users	6422
2018-04-22	users	arab_male_users	2646
2018-04-22	users	arab_female_users	611
2018-04-23	tweets	male_tweets	18433
2018-04-23	tweets	female_tweets	5086
2018-04-23	tweets	kurdish_tweets	790
2018-04-23	tweets	kurdish_male_tweets	186
2018-04-23	tweets	kurdish_female_tweets	24
2018-04-23	tweets	youth_focused_tweets	111
2018-04-23	users	male_users	3289
2018-04-23	users	female_users	820
2018-04-23	users	influencers_7k_20k	158
2018-04-23	users	influencers_20k_35k	47
2018-04-23	users	influencers_35k_and_above	78
2018-04-23	users	kurdish_users	144
2018-04-23	users	kurdish_male_users	54
2018-04-23	users	kurdish_female_users	13
2018-04-23	users	arab_users	6236
2018-04-23	users	arab_male_users	2520
2018-04-23	users	arab_female_users	624
2018-04-24	tweets	male_tweets	18685
2018-04-24	tweets	female_tweets	5104
2018-04-24	tweets	kurdish_tweets	725
2018-04-24	tweets	kurdish_male_tweets	139
2018-04-24	tweets	kurdish_female_tweets	24
2018-04-24	tweets	youth_focused_tweets	96
2018-04-24	users	male_users	3435
2018-04-24	users	female_users	825
2018-04-24	users	influencers_7k_20k	167
2018-04-24	users	influencers_20k_35k	47
2018-04-24	users	influencers_35k_and_above	71
2018-04-24	users	kurdish_users	127
2018-04-24	users	kurdish_male_users	49
2018-04-24	users	kurdish_female_users	11
2018-04-24	users	arab_users	6382
2018-04-24	users	arab_male_users	2646
2018-04-24	users	arab_female_users	600
2018-04-25	tweets	male_tweets	17186
2018-04-25	tweets	female_tweets	5018
2018-04-25	tweets	kurdish_tweets	776
2018-04-25	tweets	kurdish_male_tweets	175
2018-04-25	tweets	kurdish_female_tweets	10
2018-04-25	tweets	youth_focused_tweets	81
2018-04-25	users	male_users	3311
2018-04-25	users	female_users	779
2018-04-25	users	influencers_7k_20k	156
2018-04-25	users	influencers_20k_35k	46
2018-04-25	users	influencers_35k_and_above	70
2018-04-25	users	kurdish_users	146
2018-04-25	users	kurdish_male_users	57
2018-04-25	users	kurdish_female_users	8
2018-04-25	users	arab_users	6107
2018-04-25	users	arab_male_users	2481
2018-04-25	users	arab_female_users	597
2018-04-26	tweets	male_tweets	18615
2018-04-26	tweets	female_tweets	5369
2018-04-26	tweets	kurdish_tweets	716
2018-04-26	tweets	kurdish_male_tweets	134
2018-04-26	tweets	kurdish_female_tweets	27
2018-04-26	tweets	youth_focused_tweets	82
2018-04-26	users	male_users	3361
2018-04-26	users	female_users	813
2018-04-26	users	influencers_7k_20k	164
2018-04-26	users	influencers_20k_35k	41
2018-04-26	users	influencers_35k_and_above	73
2018-04-26	users	kurdish_users	151
2018-04-26	users	kurdish_male_users	55
2018-04-26	users	kurdish_female_users	10
2018-04-26	users	arab_users	6278
2018-04-26	users	arab_male_users	2570
2018-04-26	users	arab_female_users	600
2018-04-27	tweets	male_tweets	19089
2018-04-27	tweets	female_tweets	4990
2018-04-27	tweets	kurdish_tweets	556
2018-04-27	tweets	kurdish_male_tweets	126
2018-04-27	tweets	kurdish_female_tweets	31
2018-04-27	tweets	youth_focused_tweets	92
2018-04-27	users	male_users	3419
2018-04-27	users	female_users	848
2018-04-27	users	influencers_7k_20k	167
2018-04-27	users	influencers_20k_35k	46
2018-04-27	users	influencers_35k_and_above	65
2018-04-27	users	kurdish_users	134
2018-04-27	users	kurdish_male_users	51
2018-04-27	users	kurdish_female_users	10
2018-04-27	users	arab_users	6247
2018-04-27	users	arab_male_users	2557
2018-04-27	users	arab_female_users	612
2018-04-28	tweets	male_tweets	18608
2018-04-28	tweets	female_tweets	5105
2018-04-28	tweets	kurdish_tweets	746
2018-04-28	tweets	kurdish_male_tweets	188
2018-04-28	tweets	kurdish_female_tweets	18
2018-04-28	tweets	youth_focused_tweets	115
2018-04-28	users	male_users	3404
2018-04-28	users	female_users	848
2018-04-28	users	influencers_7k_20k	162
2018-04-28	users	influencers_20k_35k	42
2018-04-28	users	influencers_35k_and_above	79
2018-04-28	users	kurdish_users	150
2018-04-28	users	kurdish_male_users	61
2018-04-28	users	kurdish_female_users	8
2018-04-28	users	arab_users	6325
2018-04-28	users	arab_male_users	2582
2018-04-28	users	arab_female_users	634
2018-04-29	tweets	male_tweets	18953
2018-04-29	tweets	female_tweets	4929
2018-04-29	tweets	kurdish_tweets	746
2018-04-29	tweets	kurdish_male_tweets	172
2018-04-29	tweets	kurdish_female_tweets	36
2018-04-29	tweets	youth_focused_tweets	122
2018-04-29	users	male_users	3326
2018-04-29	users	female_users	816
2018-04-29	users	influencers_7k_20k	157
2018-04-29	users	influencers_20k_35k	50
2018-04-29	users	influencers_35k_and_above	78
2018-04-29	users	kurdish_users	147
2018-04-29	users	kurdish_male_users	63
2018-04-29	users	kurdish_female_users	15
2018-04-29	users	arab_users	6262
2018-04-29	users	arab_male_users	2511
2018-04-29	users	arab_female_users	614
2018-04-30	tweets	male_tweets	18201
2018-04-30	tweets	female_tweets	4930
2018-04-30	tweets	kurdish_tweets	788
2018-04-30	tweets	kurdish_male_tweets	172
2018-04-30	tweets	kurdish_female_tweets	31
2018-04-30	tweets	youth_focused_tweets	122
2018-04-30	users	male_users	3335
2018-04-30	users	female_users	843
2018-04-30	users	influencers_7k_20k	170
2018-04-30	users	influencers_20k_35k	50
2018-04-30	users	influencers_35k_and_above	74
2018-04-30	users	kurdish_users	156
2018-04-30	users	kurdish_male_users	64
2018-04-30	users	kurdish_female_users	10
2018-04-30	users	arab_users	6344
2018-04-30	users	arab_male_users	2518
2018-04-30	users	arab_female_users	628
2018-05-01	tweets	male_tweets	21068
2018-05-01	tweets	female_tweets	5675
2018-05-01	tweets	kurdish_tweets	733
2018-05-01	tweets	kurdish_male_tweets	161
2018-05-01	tweets	kurdish_female_tweets	35
2018-05-01	tweets	youth_focused_tweets	119
2018-05-01	users	male_users	3842
2018-05-01	users	female_users	919
2018-05-01	users	influencers_7k_20k	163
2018-05-01	users	influencers_20k_35k	45
2018-05-01	users	influencers_35k_and_above	74
2018-05-01	users	kurdish_users	148
2018-05-01	users	kurdish_male_users	69
2018-05-01	users	kurdish_female_users	9
2018-05-01	users	arab_users	7145
2018-05-01	users	arab_male_users	2955
2018-05-01	users	arab_female_users	697
2018-05-02	tweets	male_tweets	19535
2018-05-02	tweets	female_tweets	5157
2018-05-02	tweets	kurdish_tweets	752
2018-05-02	tweets	kurdish_male_tweets	164
2018-05-02	tweets	kurdish_female_tweets	25
2018-05-02	tweets	youth_focused_tweets	97
2018-05-02	users	male_users	3475
2018-05-02	users	female_users	840
2018-05-02	users	influencers_7k_20k	164
2018-05-02	users	influencers_20k_35k	47
2018-05-02	users	influencers_35k_and_above	79
2018-05-02	users	kurdish_users	130
2018-05-02	users	kurdish_male_users	56
2018-05-02	users	kurdish_female_users	7
2018-05-02	users	arab_users	6561
2018-05-02	users	arab_male_users	2719
2018-05-02	users	arab_female_users	623
2018-05-03	tweets	male_tweets	18697
2018-05-03	tweets	female_tweets	4751
2018-05-03	tweets	kurdish_tweets	647
2018-05-03	tweets	kurdish_male_tweets	102
2018-05-03	tweets	kurdish_female_tweets	28
2018-05-03	tweets	youth_focused_tweets	139
2018-05-03	users	male_users	3369
2018-05-03	users	female_users	801
2018-05-03	users	influencers_7k_20k	173
2018-05-03	users	influencers_20k_35k	51
2018-05-03	users	influencers_35k_and_above	72
2018-05-03	users	kurdish_users	136
2018-05-03	users	kurdish_male_users	50
2018-05-03	users	kurdish_female_users	10
2018-05-03	users	arab_users	6270
2018-05-03	users	arab_male_users	2580
2018-05-03	users	arab_female_users	605
2018-05-04	tweets	male_tweets	20343
2018-05-04	tweets	female_tweets	5429
2018-05-04	tweets	kurdish_tweets	545
2018-05-04	tweets	kurdish_male_tweets	150
2018-05-04	tweets	kurdish_female_tweets	19
2018-05-04	tweets	youth_focused_tweets	143
2018-05-04	users	male_users	3692
2018-05-04	users	female_users	881
2018-05-04	users	influencers_7k_20k	173
2018-05-04	users	influencers_20k_35k	52
2018-05-04	users	influencers_35k_and_above	70
2018-05-04	users	kurdish_users	159
2018-05-04	users	kurdish_male_users	74
2018-05-04	users	kurdish_female_users	11
2018-05-04	users	arab_users	6813
2018-05-04	users	arab_male_users	2831
2018-05-04	users	arab_female_users	672
2018-05-05	tweets	male_tweets	19354
2018-05-05	tweets	female_tweets	5313
2018-05-05	tweets	kurdish_tweets	680
2018-05-05	tweets	kurdish_male_tweets	161
2018-05-05	tweets	kurdish_female_tweets	25
2018-05-05	tweets	youth_focused_tweets	142
2018-05-05	users	male_users	3462
2018-05-05	users	female_users	893
2018-05-05	users	influencers_7k_20k	170
2018-05-05	users	influencers_20k_35k	51
2018-05-05	users	influencers_35k_and_above	70
2018-05-05	users	kurdish_users	147
2018-05-05	users	kurdish_male_users	59
2018-05-05	users	kurdish_female_users	14
2018-05-05	users	arab_users	6655
2018-05-05	users	arab_male_users	2674
2018-05-05	users	arab_female_users	662
2018-05-06	tweets	male_tweets	19278
2018-05-06	tweets	female_tweets	5371
2018-05-06	tweets	kurdish_tweets	741
2018-05-06	tweets	kurdish_male_tweets	126
2018-05-06	tweets	kurdish_female_tweets	23
2018-05-06	tweets	youth_focused_tweets	166
2018-05-06	users	male_users	3480
2018-05-06	users	female_users	832
2018-05-06	users	influencers_7k_20k	182
2018-05-06	users	influencers_20k_35k	46
2018-05-06	users	influencers_35k_and_above	80
2018-05-06	users	kurdish_users	162
2018-05-06	users	kurdish_male_users	62
2018-05-06	users	kurdish_female_users	8
2018-05-06	users	arab_users	6548
2018-05-06	users	arab_male_users	2688
2018-05-06	users	arab_female_users	626
2018-05-07	tweets	male_tweets	17933
2018-05-07	tweets	female_tweets	5062
2018-05-07	tweets	kurdish_tweets	748
2018-05-07	tweets	kurdish_male_tweets	155
2018-05-07	tweets	kurdish_female_tweets	27
2018-05-07	tweets	youth_focused_tweets	125
2018-05-07	users	male_users	3396
2018-05-07	users	female_users	852
2018-05-07	users	influencers_7k_20k	177
2018-05-07	users	influencers_20k_35k	49
2018-05-07	users	influencers_35k_and_above	75
2018-05-07	users	kurdish_users	147
2018-05-07	users	kurdish_male_users	65
2018-05-07	users	kurdish_female_users	10
2018-05-07	users	arab_users	6380
2018-05-07	users	arab_male_users	2611
2018-05-07	users	arab_female_users	627
2018-05-08	tweets	male_tweets	18272
2018-05-08	tweets	female_tweets	5022
2018-05-08	tweets	kurdish_tweets	763
2018-05-08	tweets	kurdish_male_tweets	173
2018-05-08	tweets	kurdish_female_tweets	37
2018-05-08	tweets	youth_focused_tweets	126
2018-05-08	users	male_users	3567
2018-05-08	users	female_users	883
2018-05-08	users	influencers_7k_20k	174
2018-05-08	users	influencers_20k_35k	49
2018-05-08	users	influencers_35k_and_above	79
2018-05-08	users	kurdish_users	139
2018-05-08	users	kurdish_male_users	58
2018-05-08	users	kurdish_female_users	12
2018-05-08	users	arab_users	6604
2018-05-08	users	arab_male_users	2681
2018-05-08	users	arab_female_users	655
2018-05-09	tweets	male_tweets	19328
2018-05-09	tweets	female_tweets	5293
2018-05-09	tweets	kurdish_tweets	653
2018-05-09	tweets	kurdish_male_tweets	134
2018-05-09	tweets	kurdish_female_tweets	24
2018-05-09	tweets	youth_focused_tweets	106
2018-05-09	users	male_users	3449
2018-05-09	users	female_users	900
2018-05-09	users	influencers_7k_20k	168
2018-05-09	users	influencers_20k_35k	51
2018-05-09	users	influencers_35k_and_above	84
2018-05-09	users	kurdish_users	150
2018-05-09	users	kurdish_male_users	55
2018-05-09	users	kurdish_female_users	11
2018-05-09	users	arab_users	6536
2018-05-09	users	arab_male_users	2632
2018-05-09	users	arab_female_users	690
2018-05-10	tweets	male_tweets	19851
2018-05-10	tweets	female_tweets	5418
2018-05-10	tweets	kurdish_tweets	699
2018-05-10	tweets	kurdish_male_tweets	138
2018-05-10	tweets	kurdish_female_tweets	29
2018-05-10	tweets	youth_focused_tweets	119
2018-05-10	users	male_users	3520
2018-05-10	users	female_users	859
2018-05-10	users	influencers_7k_20k	182
2018-05-10	users	influencers_20k_35k	53
2018-05-10	users	influencers_35k_and_above	81
2018-05-10	users	kurdish_users	151
2018-05-10	users	kurdish_male_users	63
2018-05-10	users	kurdish_female_users	9
2018-05-10	users	arab_users	6777
2018-05-10	users	arab_male_users	2735
2018-05-10	users	arab_female_users	674
2018-05-11	tweets	male_tweets	19652
2018-05-11	tweets	female_tweets	5691
2018-05-11	tweets	kurdish_tweets	520
2018-05-11	tweets	kurdish_male_tweets	105
2018-05-11	tweets	kurdish_female_tweets	34
2018-05-11	tweets	youth_focused_tweets	94
2018-05-11	users	male_users	3638
2018-05-11	users	female_users	904
2018-05-11	users	influencers_7k_20k	186
2018-05-11	users	influencers_20k_35k	50
2018-05-11	users	influencers_35k_and_above	75
2018-05-11	users	kurdish_users	146
2018-05-11	users	kurdish_male_users	61
2018-05-11	users	kurdish_female_users	16
2018-05-11	users	arab_users	6859
2018-05-11	users	arab_male_users	2828
2018-05-11	users	arab_female_users	697
2018-05-12	tweets	male_tweets	23016
2018-05-12	tweets	female_tweets	6676
2018-05-12	tweets	kurdish_tweets	918
2018-05-12	tweets	kurdish_male_tweets	194
2018-05-12	tweets	kurdish_female_tweets	44
2018-05-12	tweets	youth_focused_tweets	147
2018-05-12	users	male_users	3918
2018-05-12	users	female_users	1038
2018-05-12	users	influencers_7k_20k	164
2018-05-12	users	influencers_20k_35k	49
2018-05-12	users	influencers_35k_and_above	81
2018-05-12	users	kurdish_users	176
2018-05-12	users	kurdish_male_users	78
2018-05-12	users	kurdish_female_users	19
2018-05-12	users	arab_users	7510
2018-05-12	users	arab_male_users	3111
2018-05-12	users	arab_female_users	806
2018-05-13	tweets	male_tweets	21839
2018-05-13	tweets	female_tweets	6534
2018-05-13	tweets	kurdish_tweets	707
2018-05-13	tweets	kurdish_male_tweets	152
2018-05-13	tweets	kurdish_female_tweets	27
2018-05-13	tweets	youth_focused_tweets	115
2018-05-13	users	male_users	3828
2018-05-13	users	female_users	988
2018-05-13	users	influencers_7k_20k	179
2018-05-13	users	influencers_20k_35k	48
2018-05-13	users	influencers_35k_and_above	70
2018-05-13	users	kurdish_users	155
2018-05-13	users	kurdish_male_users	65
2018-05-13	users	kurdish_female_users	7
2018-05-13	users	arab_users	7299
2018-05-13	users	arab_male_users	3008
2018-05-13	users	arab_female_users	759
2018-05-14	tweets	male_tweets	20509
2018-05-14	tweets	female_tweets	6653
2018-05-14	tweets	kurdish_tweets	766
2018-05-14	tweets	kurdish_male_tweets	172
2018-05-14	tweets	kurdish_female_tweets	34
2018-05-14	tweets	youth_focused_tweets	109
2018-05-14	users	male_users	3919
2018-05-14	users	female_users	961
2018-05-14	users	influencers_7k_20k	186
2018-05-14	users	influencers_20k_35k	48
2018-05-14	users	influencers_35k_and_above	75
2018-05-14	users	kurdish_users	148
2018-05-14	users	kurdish_male_users	65
2018-05-14	users	kurdish_female_users	10
2018-05-14	users	arab_users	7576
2018-05-14	users	arab_male_users	3069
2018-05-14	users	arab_female_users	731
2018-05-15	tweets	male_tweets	20701
2018-05-15	tweets	female_tweets	6357
2018-05-15	tweets	kurdish_tweets	733
2018-05-15	tweets	kurdish_male_tweets	158
2018-05-15	tweets	kurdish_female_tweets	34
2018-05-15	tweets	youth_focused_tweets	85
2018-05-15	users	male_users	3931
2018-05-15	users	female_users	964
2018-05-15	users	influencers_7k_20k	178
2018-05-15	users	influencers_20k_35k	49
2018-05-15	users	influencers_35k_and_above	79
2018-05-15	users	kurdish_users	151
2018-05-15	users	kurdish_male_users	64
2018-05-15	users	kurdish_female_users	12
2018-05-15	users	arab_users	7603
2018-05-15	users	arab_male_users	3137
2018-05-15	users	arab_female_users	728
2018-05-16	tweets	male_tweets	21658
2018-05-16	tweets	female_tweets	6658
2018-05-16	tweets	kurdish_tweets	704
2018-05-16	tweets	kurdish_male_tweets	146
2018-05-16	tweets	kurdish_female_tweets	23
2018-05-16	tweets	youth_focused_tweets	76
2018-05-16	users	male_users	4568
2018-05-16	users	female_users	1118
2018-05-16	users	influencers_7k_20k	200
2018-05-16	users	influencers_20k_35k	57
2018-05-16	users	influencers_35k_and_above	96
2018-05-16	users	kurdish_users	152
2018-05-16	users	kurdish_male_users	64
2018-05-16	users	kurdish_female_users	8
2018-05-16	users	arab_users	8596
